idFilm,labelFilm,labelDirector,labelStarring
534576,Benyamin Brengsek,Nawi Ismail,Rahayu Effendi
534576,Benyamin Brengsek,Nawi Ismail,Connie Sutedja
534576,Benyamin Brengsek,Nawi Ismail,A. Hamid Arief
534576,Benyamin Brengsek,Nawi Ismail,Eddy Gombloh
534576,Benyamin Brengsek,Nawi Ismail,Awaludin
534576,Benyamin Brengsek,Nawi Ismail,Benyamin S.
534579,Benyamin Tukang Ngibul,Nawi Ismail,Grace Simon
534579,Benyamin Tukang Ngibul,Nawi Ismail,Connie Sutedja
534579,Benyamin Tukang Ngibul,Nawi Ismail,A. Hamid Arief
534579,Benyamin Tukang Ngibul,Nawi Ismail,Eddy Gombloh
534579,Benyamin Tukang Ngibul,Nawi Ismail,Benyamin S.
536562,Inspektur Rachman,Nawi Ismail,A. Hamid Arief
536562,Inspektur Rachman,Nawi Ismail,Awaludin
682054,Banteng Betawi,Nawi Ismail,Dicky Zulkarnaen
682054,Banteng Betawi,Nawi Ismail,Fifi Young
682054,Banteng Betawi,Nawi Ismail,Rina Hasyim
682054,Banteng Betawi,Nawi Ismail,Connie Sutedja
682054,Banteng Betawi,Nawi Ismail,A. Hamid Arief
682054,Banteng Betawi,Nawi Ismail,Mark Sungkar
682054,Banteng Betawi,Nawi Ismail,Paula Rumokoy
682054,Banteng Betawi,Nawi Ismail,WD Mochtar
682054,Banteng Betawi,Nawi Ismail,M. Panji Anom
682054,Banteng Betawi,Nawi Ismail,Benyamin S.
682054,Banteng Betawi,Nawi Ismail,Mansjur Sjah
649471,Perceraian (film),Abdi Wiyono,Ayu Azhari
649471,Perceraian (film),Abdi Wiyono,Nena Rosier
649471,Perceraian (film),Abdi Wiyono,Chris Salam
649471,Perceraian (film),Abdi Wiyono,Dhalia
649471,Perceraian (film),Abdi Wiyono,Vivi Samodro
649471,Perceraian (film),Abdi Wiyono,Zainal Abidin
401882,Penasaran (film),A. Harris,Elvy Sukaesih
401882,Penasaran (film),A. Harris,Wolly Sutinah
401882,Penasaran (film),A. Harris,Aminah Cendrakasih
401882,Penasaran (film),A. Harris,Bob Tutupoly
401882,Penasaran (film),A. Harris,Ade Manuhutu
401882,Penasaran (film),A. Harris,Titiek Sandhora
401882,Penasaran (film),A. Harris,A. Hamid Arief
401882,Penasaran (film),A. Harris,Sofia WD
401882,Penasaran (film),A. Harris,W.D Mochtar
535546,Goyang Dangdut,A. Harris,Aminah Cendrakasih
535546,Goyang Dangdut,A. Harris,Dana Christina
535546,Goyang Dangdut,A. Harris,Rudy Salam
535546,Goyang Dangdut,A. Harris,A. Hamid Arief
535546,Goyang Dangdut,A. Harris,Jaja Mihardja
535546,Goyang Dangdut,A. Harris,Herlina Effendy
583253,Oma Irama Penasaran,A. Harris,Yati Octavia
583253,Oma Irama Penasaran,A. Harris,Rhoma Irama
583253,Oma Irama Penasaran,A. Harris,Aminah Cendrakasih
583253,Oma Irama Penasaran,A. Harris,Maruli Sitompul
583253,Oma Irama Penasaran,A. Harris,A. Hamid Arief
583253,Oma Irama Penasaran,A. Harris,Aedy Moward
583253,Oma Irama Penasaran,A. Harris,Netty Herawati
378551,Lembah Hidjau,Hasmanan,Chitra Dewi
378551,Lembah Hidjau,Hasmanan,Hasmanan
378551,Lembah Hidjau,Hasmanan,Pitrajaya Burnama
378551,Lembah Hidjau,Hasmanan,Roosilawaty
378551,Lembah Hidjau,Hasmanan,Hadisjam Tahax
378551,Lembah Hidjau,Hasmanan,S. Poniman
378551,Lembah Hidjau,Hasmanan,Bambang Irawan
378553,Bunga Putih,Hasmanan,Ateng
378553,Bunga Putih,Hasmanan,Bing Slamet
378553,Bunga Putih,Hasmanan,Bing Slamet
378553,Bunga Putih,Hasmanan,Bing Slamet
378553,Bunga Putih,Hasmanan,Bing Slamet
378553,Bunga Putih,Hasmanan,Sri Asih
378553,Bunga Putih,Hasmanan,Chitra Dewi
378553,Bunga Putih,Hasmanan,Lilis Suryani
378553,Bunga Putih,Hasmanan,Kusno Sudjarwadi
378553,Bunga Putih,Hasmanan,Connie Sutedja
378553,Bunga Putih,Hasmanan,Wahab Abdi
378553,Bunga Putih,Hasmanan,Bambang Irawan
378686,Samiun dan Dasima,Hasmanan,Dicky Zulkarnaen
378686,Samiun dan Dasima,Hasmanan,Fifi Young
378686,Samiun dan Dasima,Hasmanan,Wolly Sutinah
378686,Samiun dan Dasima,Hasmanan,Chitra Dewi
378686,Samiun dan Dasima,Hasmanan,Astri Ivo
378686,Samiun dan Dasima,Hasmanan,Nico Pelamonia
378686,Samiun dan Dasima,Hasmanan,Rina Hasyim
378686,Samiun dan Dasima,Hasmanan,A. Hamid Arief
378686,Samiun dan Dasima,Hasmanan,Sofia WD
378686,Samiun dan Dasima,Hasmanan,Jopi Burnama
378686,Samiun dan Dasima,Hasmanan,Mansjur Sjah
378686,Samiun dan Dasima,Hasmanan,W.D Mochtar
378686,Samiun dan Dasima,Hasmanan,Moh. Mochtar
383419,"Maria, Maria, Maria",Hasmanan,August Melasz
383419,"Maria, Maria, Maria",Hasmanan,Dicky Zulkarnaen
383419,"Maria, Maria, Maria",Hasmanan,Chitra Dewi
383419,"Maria, Maria, Maria",Hasmanan,Ully Artha
383419,"Maria, Maria, Maria",Hasmanan,Maruli Sitompul
383419,"Maria, Maria, Maria",Hasmanan,Yan Bastian
383419,"Maria, Maria, Maria",Hasmanan,Tuti Kirana
383741,Ateng Bikin Pusing,Hasmanan,Ateng
383741,Ateng Bikin Pusing,Hasmanan,Wolly Sutinah
383741,Ateng Bikin Pusing,Hasmanan,Iskak
383741,Ateng Bikin Pusing,Hasmanan,Chitra Dewi
383741,Ateng Bikin Pusing,Hasmanan,Vivi Sumanti
383741,Ateng Bikin Pusing,Hasmanan,Sol Saleh
383741,Ateng Bikin Pusing,Hasmanan,Johny Gudel
462950,Ateng The Godfather,Hasmanan,Ateng
462950,Ateng The Godfather,Hasmanan,Iskak
462950,Ateng The Godfather,Hasmanan,Vivi Sumanti
462950,Ateng The Godfather,Hasmanan,Enny Haryono
462950,Ateng The Godfather,Hasmanan,Kusno Sudjarwadi
462950,Ateng The Godfather,Hasmanan,Kang Ibing
462950,Ateng The Godfather,Hasmanan,Johny Gudel
463614,Bing Slamet Sibuk,Hasmanan,Ateng
463614,Bing Slamet Sibuk,Hasmanan,Bing Slamet
463614,Bing Slamet Sibuk,Hasmanan,Bing Slamet
463614,Bing Slamet Sibuk,Hasmanan,Bing Slamet
463614,Bing Slamet Sibuk,Hasmanan,Bing Slamet
463614,Bing Slamet Sibuk,Hasmanan,Eddy Sud
463614,Bing Slamet Sibuk,Hasmanan,Wolly Sutinah
463614,Bing Slamet Sibuk,Hasmanan,Iskak
463614,Bing Slamet Sibuk,Hasmanan,Aminah Cendrakasih
463614,Bing Slamet Sibuk,Hasmanan,Vivi Sumanti
463616,Bing Slamet Setan Djalanan,Hasmanan,Ateng
463616,Bing Slamet Setan Djalanan,Hasmanan,Bing Slamet
463616,Bing Slamet Setan Djalanan,Hasmanan,Bing Slamet
463616,Bing Slamet Setan Djalanan,Hasmanan,Bing Slamet
463616,Bing Slamet Setan Djalanan,Hasmanan,Bing Slamet
463616,Bing Slamet Setan Djalanan,Hasmanan,Koes Plus
463616,Bing Slamet Setan Djalanan,Hasmanan,Titiek Puspa
463616,Bing Slamet Setan Djalanan,Hasmanan,Eddy Sud
463616,Bing Slamet Setan Djalanan,Hasmanan,Iskak
463616,Bing Slamet Setan Djalanan,Hasmanan,Vivi Sumanti
463616,Bing Slamet Setan Djalanan,Hasmanan,Nenny Triana
463616,Bing Slamet Setan Djalanan,Hasmanan,Ellya Khadam
463616,Bing Slamet Setan Djalanan,Hasmanan,Mus Mualim
463616,Bing Slamet Setan Djalanan,Hasmanan,Benyamin S.
464066,Bermalam di Solo,Hasmanan,Rima Melati
464066,Bermalam di Solo,Hasmanan,Wolly Sutinah
464066,Bermalam di Solo,Hasmanan,Alwi Oslan
464066,Bermalam di Solo,Hasmanan,Sari Narulita
464066,Bermalam di Solo,Hasmanan,Hadisjam Tahax
464066,Bermalam di Solo,Hasmanan,Bambang Irawan
467520,Anna Maria (film),Hasmanan,Ryan Hidayat
467520,Anna Maria (film),Hasmanan,Ully Artha
467520,Anna Maria (film),Hasmanan,Dana Christina
467520,Anna Maria (film),Hasmanan,Marini
467520,Anna Maria (film),Hasmanan,Ratno Timoer
467520,Anna Maria (film),Hasmanan,Torro Margens
469020,Mawar Jingga,Hasmanan,El Manik
469020,Mawar Jingga,Hasmanan,Frans Tumbuan
469020,Mawar Jingga,Hasmanan,Lenny Marlina
469020,Mawar Jingga,Hasmanan,Zainal Abidin (aktor)
469020,Mawar Jingga,Hasmanan,Hanna Wijaya
469020,Mawar Jingga,Hasmanan,Dhalia
469020,Mawar Jingga,Hasmanan,Komalasari
469020,Mawar Jingga,Hasmanan,Abdi Wiyono
504172,Tiada Jalan Lain,Hasmanan,Debby Cynthia Dewi
504172,Tiada Jalan Lain,Hasmanan,Bambang Hermanto
504172,Tiada Jalan Lain,Hasmanan,A. Hamid Arief
504172,Tiada Jalan Lain,Hasmanan,Komalasari
504172,Tiada Jalan Lain,Hasmanan,S. Bono
482512,Tutur Tinular IV,Jopijaya Burnama,Remy Sylado
482512,Tutur Tinular IV,Jopijaya Burnama,Devi Permatasari
369256,Pencopet (film),Matnoor Tindaon,Sophan Sophiaan
369256,Pencopet (film),Matnoor Tindaon,Widyawati
369256,Pencopet (film),Matnoor Tindaon,Aedy Moward
369256,Pencopet (film),Matnoor Tindaon,Alam Surawidjaja
369256,Pencopet (film),Matnoor Tindaon,Bambang Irawan
371815,Demi Cinta (film),Matnoor Tindaon,Sophan Sophiaan
371815,Demi Cinta (film),Matnoor Tindaon,Widyawati
371815,Demi Cinta (film),Matnoor Tindaon,Mieke Wijaya
371815,Demi Cinta (film),Matnoor Tindaon,Dina Mariana
371815,Demi Cinta (film),Matnoor Tindaon,Fadly
371815,Demi Cinta (film),Matnoor Tindaon,Aedy Moward
371815,Demi Cinta (film),Matnoor Tindaon,Mansjur Sjah
403801,Pelajaran Cinta,Matnoor Tindaon,Rano Karno
403801,Pelajaran Cinta,Matnoor Tindaon,Lydia Kandou
403801,Pelajaran Cinta,Matnoor Tindaon,Wolly Sutinah
403801,Pelajaran Cinta,Matnoor Tindaon,Ade Irawan
403801,Pelajaran Cinta,Matnoor Tindaon,Kusno Sudjarwadi
403801,Pelajaran Cinta,Matnoor Tindaon,Pria Bombom
403801,Pelajaran Cinta,Matnoor Tindaon,Harvey Malaiholo
403801,Pelajaran Cinta,Matnoor Tindaon,Anita Carolina Mohede
364830,Kawin Kontrak (film 1983),Maman Firmansjah,Dicky Zulkarnaen
364830,Kawin Kontrak (film 1983),Maman Firmansjah,Siska Widowati
368733,Si Kabayan Saba Metropolitan,Maman Firmansjah,Didi Petet
368733,Si Kabayan Saba Metropolitan,Maman Firmansjah,Nike Ardilla
368733,Si Kabayan Saba Metropolitan,Maman Firmansjah,Nike Ardilla
368733,Si Kabayan Saba Metropolitan,Maman Firmansjah,Nike Ardilla
368733,Si Kabayan Saba Metropolitan,Maman Firmansjah,Nike Ardilla
368733,Si Kabayan Saba Metropolitan,Maman Firmansjah,Lina Budiarti
368733,Si Kabayan Saba Metropolitan,Maman Firmansjah,Rachmat Hidayat
368733,Si Kabayan Saba Metropolitan,Maman Firmansjah,Ida Kusumah
368733,Si Kabayan Saba Metropolitan,Maman Firmansjah,Benyamin S
371526,Barang Terlarang,Maman Firmansjah,Dicky Zulkarnaen
371526,Barang Terlarang,Maman Firmansjah,Eva Arnaz
371526,Barang Terlarang,Maman Firmansjah,HIM Damsyik
371526,Barang Terlarang,Maman Firmansjah,Nena Rosier
371526,Barang Terlarang,Maman Firmansjah,Clift Sangra
428524,Gejolak Kawula Muda,Maman Firmansjah,Ria Irawan
428524,Gejolak Kawula Muda,Maman Firmansjah,Chicha Koeswoyo
428524,Gejolak Kawula Muda,Maman Firmansjah,Ade Irawan
428524,Gejolak Kawula Muda,Maman Firmansjah,Rico Tampatty
428524,Gejolak Kawula Muda,Maman Firmansjah,Kusno Sudjarwadi
428524,Gejolak Kawula Muda,Maman Firmansjah,Zainal Abidin (aktor)
428524,Gejolak Kawula Muda,Maman Firmansjah,Pitrajaya Burnama
428524,Gejolak Kawula Muda,Maman Firmansjah,Septian Dwi Cahyo
465876,Cinta Segitiga,Maman Firmansjah,El Manik
465876,Cinta Segitiga,Maman Firmansjah,Rhoma Irama
465876,Cinta Segitiga,Maman Firmansjah,Ade Irawan
465876,Cinta Segitiga,Maman Firmansjah,Ricca Rachim
465876,Cinta Segitiga,Maman Firmansjah,Aedy Moward
465876,Cinta Segitiga,Maman Firmansjah,Komalasari
465876,Cinta Segitiga,Maman Firmansjah,Doddy Sukma
498647,Ayah (film),Maman Firmansjah,Idrus
498647,Ayah (film),Maman Firmansjah,Rima Melati
498647,Ayah (film),Maman Firmansjah,Ully Artha
498647,Ayah (film),Maman Firmansjah,Ratmi B-29
498647,Ayah (film),Maman Firmansjah,Rachmat Hidayat
498647,Ayah (film),Maman Firmansjah,Paula Rumokoy
498647,Ayah (film),Maman Firmansjah,Ferry Irawan
129131,Janur Kuning (film),Alam Surawidjaja,Dicky Zulkarnaen
129131,Janur Kuning (film),Alam Surawidjaja,Deddy Sutomo
129131,Janur Kuning (film),Alam Surawidjaja,Kaharuddin Syah
368717,Cheque AA,Alam Surawidjaja,Rachmat Hidayat
368717,Cheque AA,Alam Surawidjaja,Alfian
533843,Daerah Tak Bertuan,Alam Surawidjaja,Dicky Zulkarnaen
533843,Daerah Tak Bertuan,Alam Surawidjaja,Zainal Abidin (aktor)
533843,Daerah Tak Bertuan,Alam Surawidjaja,Ali Yugo
533843,Daerah Tak Bertuan,Alam Surawidjaja,Hadisjam Tahax
533843,Daerah Tak Bertuan,Alam Surawidjaja,Hamidy T. Djamil
533846,Impian Bukit Harapan,Alam Surawidjaja,Mieke Wijaya
533846,Impian Bukit Harapan,Alam Surawidjaja,Zainal Abidin (aktor)
533846,Impian Bukit Harapan,Alam Surawidjaja,A. Hadi
581955,Perawan di Sektor Selatan,Alam Surawidjaja,Dicky Zulkarnaen
581955,Perawan di Sektor Selatan,Alam Surawidjaja,Kusno Sudjarwadi
581955,Perawan di Sektor Selatan,Alam Surawidjaja,Pong Hardjatmo
581955,Perawan di Sektor Selatan,Alam Surawidjaja,Farida Oetoyo
33755,Catatan si Boy,Nasri Cheppy,Ayu Azhari
33755,Catatan si Boy,Nasri Cheppy,Didi Petet
33755,Catatan si Boy,Nasri Cheppy,Dede Yusuf
33755,Catatan si Boy,Nasri Cheppy,Meriam Bellina
33755,Catatan si Boy,Nasri Cheppy,Onky Alexander
33755,Catatan si Boy,Nasri Cheppy,Nani Widjaja
91216,Eiffel I'm in Love,Nasri Cheppy,Didi Petet
91216,Eiffel I'm in Love,Nasri Cheppy,Titi Kamal
91216,Eiffel I'm in Love,Nasri Cheppy,Vena Annisa
91216,Eiffel I'm in Love,Nasri Cheppy,Samuel Rizal
91216,Eiffel I'm in Love,Nasri Cheppy,Helmy Yahya
91216,Eiffel I'm in Love,Nasri Cheppy,Yogi Finanda
91216,Eiffel I'm in Love,Nasri Cheppy,Shandy Aulia
234396,Catatan si Boy II,Nasri Cheppy,Didi Petet
234396,Catatan si Boy II,Nasri Cheppy,Dede Yusuf
234396,Catatan si Boy II,Nasri Cheppy,Meriam Bellina
234396,Catatan si Boy II,Nasri Cheppy,Onky Alexander
234396,Catatan si Boy II,Nasri Cheppy,Nani Widjaja
234396,Catatan si Boy II,Nasri Cheppy,Venna Melinda
234396,Catatan si Boy II,Nasri Cheppy,Tio Pakusadewo
234396,Catatan si Boy II,Nasri Cheppy,Doddy Sukma
234396,Catatan si Boy II,Nasri Cheppy,Btari Karlinda
234396,Catatan si Boy II,Nasri Cheppy,Robert Syarif
269333,Hatiku Bukan Pualam,Nasri Cheppy,Deddy Mizwar
269333,Hatiku Bukan Pualam,Nasri Cheppy,Roy Marten
269333,Hatiku Bukan Pualam,Nasri Cheppy,Adi Kurdi
269333,Hatiku Bukan Pualam,Nasri Cheppy,Henky Solaiman
269333,Hatiku Bukan Pualam,Nasri Cheppy,Tetty Liz Indriati
269333,Hatiku Bukan Pualam,Nasri Cheppy,Wieke Widowati
269333,Hatiku Bukan Pualam,Nasri Cheppy,Jenny Rachman
403359,Catatan si Boy IV,Nasri Cheppy,Meriam Bellina
403359,Catatan si Boy IV,Nasri Cheppy,Paramitha Rusady
403359,Catatan si Boy IV,Nasri Cheppy,Onky Alexander
403359,Catatan si Boy IV,Nasri Cheppy,Nani Widjaja
403359,Catatan si Boy IV,Nasri Cheppy,Ida Kusumah
403359,Catatan si Boy IV,Nasri Cheppy,Arswendi Nasution
403359,Catatan si Boy IV,Nasri Cheppy,Robert Syarif
648735,Bercinta Dalam Mimpi,Nasri Cheppy,Didi Petet
648735,Bercinta Dalam Mimpi,Nasri Cheppy,Maria
648735,Bercinta Dalam Mimpi,Nasri Cheppy,Wim Umboh
648735,Bercinta Dalam Mimpi,Nasri Cheppy,Meriam Bellina
648735,Bercinta Dalam Mimpi,Nasri Cheppy,Mang Udel
648735,Bercinta Dalam Mimpi,Nasri Cheppy,Darto Helm
648735,Bercinta Dalam Mimpi,Nasri Cheppy,Henky Solaiman
648735,Bercinta Dalam Mimpi,Nasri Cheppy,Ida Kusumah
648735,Bercinta Dalam Mimpi,Nasri Cheppy,Tarida Gloria
648735,Bercinta Dalam Mimpi,Nasri Cheppy,Salim Bungsu
648735,Bercinta Dalam Mimpi,Nasri Cheppy,Zainal Abidin Zetta
648802,Demi Cinta Belahlah Dadaku,Nasri Cheppy,Nurul Arifin
648802,Demi Cinta Belahlah Dadaku,Nasri Cheppy,Ade Irawan
648802,Demi Cinta Belahlah Dadaku,Nasri Cheppy,Zainal Abidin (aktor)
648802,Demi Cinta Belahlah Dadaku,Nasri Cheppy,Pak Tile
371546,Fajar yang Kelabu,Sandy Suwardi Hassan,Eva Arnaz
371546,Fajar yang Kelabu,Sandy Suwardi Hassan,Roy Marten
371546,Fajar yang Kelabu,Sandy Suwardi Hassan,Farouk Afero
371546,Fajar yang Kelabu,Sandy Suwardi Hassan,Nani Widjaja
371546,Fajar yang Kelabu,Sandy Suwardi Hassan,Debby Cynthia Dewi
371546,Fajar yang Kelabu,Sandy Suwardi Hassan,Astri Ivo
371546,Fajar yang Kelabu,Sandy Suwardi Hassan,Junaedi Salat
371546,Fajar yang Kelabu,Sandy Suwardi Hassan,Kusno Sudjarwadi
371546,Fajar yang Kelabu,Sandy Suwardi Hassan,Kaharuddin Syah
371546,Fajar yang Kelabu,Sandy Suwardi Hassan,Farida Pasha
371546,Fajar yang Kelabu,Sandy Suwardi Hassan,Darussalam
469151,Nila di Gaun Putih,Sandy Suwardi Hassan,Mieke Wijaya
469151,Nila di Gaun Putih,Sandy Suwardi Hassan,Rini S. Bono
469151,Nila di Gaun Putih,Sandy Suwardi Hassan,Dana Christina
469151,Nila di Gaun Putih,Sandy Suwardi Hassan,Marini
469151,Nila di Gaun Putih,Sandy Suwardi Hassan,Robby Sugara
469151,Nila di Gaun Putih,Sandy Suwardi Hassan,Cok Simbara
469151,Nila di Gaun Putih,Sandy Suwardi Hassan,Pitrajaya Burnama
469151,Nila di Gaun Putih,Sandy Suwardi Hassan,Sofia WD
469151,Nila di Gaun Putih,Sandy Suwardi Hassan,Fachrul Rozy
493139,Rakit (film),Sandy Suwardi Hassan,Rima Melati
493139,Rakit (film),Sandy Suwardi Hassan,Wolly Sutinah
493139,Rakit (film),Sandy Suwardi Hassan,Rina Hasyim
493139,Rakit (film),Sandy Suwardi Hassan,Rachmat Hidayat
493139,Rakit (film),Sandy Suwardi Hassan,Ishaq Iskandar
493139,Rakit (film),Sandy Suwardi Hassan,Paula Rumokoy
493139,Rakit (film),Sandy Suwardi Hassan,Hadisjam Tahax
493139,Rakit (film),Sandy Suwardi Hassan,Ismed M. Noor
493139,Rakit (film),Sandy Suwardi Hassan,Sofia WD
493139,Rakit (film),Sandy Suwardi Hassan,W.D. Mochtar
493139,Rakit (film),Sandy Suwardi Hassan,Rahmat Kartolo
493139,Rakit (film),Sandy Suwardi Hassan,A. Hadi
498645,Tiada Waktu Bicara,Sandy Suwardi Hassan,Idris Sardi
498645,Tiada Waktu Bicara,Sandy Suwardi Hassan,Rachmat Hidayat
498645,Tiada Waktu Bicara,Sandy Suwardi Hassan,Jopie Item
581941,Ratapan Anak Tiri III,Sandy Suwardi Hassan,Nani Widjaja
581941,Ratapan Anak Tiri III,Sandy Suwardi Hassan,Fadly
581941,Ratapan Anak Tiri III,Sandy Suwardi Hassan,Henky Solaiman
581941,Ratapan Anak Tiri III,Sandy Suwardi Hassan,Bagus Santoso
581941,Ratapan Anak Tiri III,Sandy Suwardi Hassan,Faradilla Sandy
581941,Ratapan Anak Tiri III,Sandy Suwardi Hassan,Firda Razak
581941,Ratapan Anak Tiri III,Sandy Suwardi Hassan,Cholik Syahmari
581941,Ratapan Anak Tiri III,Sandy Suwardi Hassan,M. Yusuf
581941,Ratapan Anak Tiri III,Sandy Suwardi Hassan,Maya
581944,Ratapan dan Rintihan,Sandy Suwardi Hassan,Fifi Young
581944,Ratapan dan Rintihan,Sandy Suwardi Hassan,Farouk Afero
581944,Ratapan dan Rintihan,Sandy Suwardi Hassan,Dien Novita
581944,Ratapan dan Rintihan,Sandy Suwardi Hassan,Ratno Timoer
581944,Ratapan dan Rintihan,Sandy Suwardi Hassan,Faradilla Sandy
581944,Ratapan dan Rintihan,Sandy Suwardi Hassan,Tatiek Tito
581944,Ratapan dan Rintihan,Sandy Suwardi Hassan,Awaludin
581944,Ratapan dan Rintihan,Sandy Suwardi Hassan,Sofia WD
581944,Ratapan dan Rintihan,Sandy Suwardi Hassan,W.D. Mochtar
581944,Ratapan dan Rintihan,Sandy Suwardi Hassan,Tanty Josepha
581945,Ratapan Si Miskin,Sandy Suwardi Hassan,Rano Karno
581945,Ratapan Si Miskin,Sandy Suwardi Hassan,Aminah Cendrakasih
581945,Ratapan Si Miskin,Sandy Suwardi Hassan,Ade Irawan
581945,Ratapan Si Miskin,Sandy Suwardi Hassan,Astri Ivo
581945,Ratapan Si Miskin,Sandy Suwardi Hassan,Maruli Sitompul
581945,Ratapan Si Miskin,Sandy Suwardi Hassan,Faradilla Sandy
581945,Ratapan Si Miskin,Sandy Suwardi Hassan,Tatiek Tito
581945,Ratapan Si Miskin,Sandy Suwardi Hassan,Sari Narulita
581945,Ratapan Si Miskin,Sandy Suwardi Hassan,Ellya Khadam
581945,Ratapan Si Miskin,Sandy Suwardi Hassan,A.N. Alcaff
581945,Ratapan Si Miskin,Sandy Suwardi Hassan,Bambang Irawan
581945,Ratapan Si Miskin,Sandy Suwardi Hassan,Tanty Josepha
371809,Pengorbanan (film),Susilo SWD,Anna Mathovani
371809,Pengorbanan (film),Susilo SWD,Aminah Cendrakasih
371809,Pengorbanan (film),Susilo SWD,Lenny Marlina
371809,Pengorbanan (film),Susilo SWD,Chitra Dewi
371809,Pengorbanan (film),Susilo SWD,Fadly
371809,Pengorbanan (film),Susilo SWD,Maruli Sitompul
371809,Pengorbanan (film),Susilo SWD,Ishaq Iskandar
371809,Pengorbanan (film),Susilo SWD,A.N. Alcaff
371809,Pengorbanan (film),Susilo SWD,Bambang Irawan
371809,Pengorbanan (film),Susilo SWD,W.D Mochtar
371809,Pengorbanan (film),Susilo SWD,Moch Mochtar
371809,Pengorbanan (film),Susilo SWD,Brigita Maria
402113,Cinta di Balik Noda,Bobby Sandy,Meriam Bellina
402113,Cinta di Balik Noda,Bobby Sandy,Maya Rumantir
402113,Cinta di Balik Noda,Bobby Sandy,Asrul Zulmi
402113,Cinta di Balik Noda,Bobby Sandy,Sandro Tobing
470273,Kulihat Cinta di Matanya,Bobby Sandy,August Melasz
470273,Kulihat Cinta di Matanya,Bobby Sandy,HIM Damsyik
470273,Kulihat Cinta di Matanya,Bobby Sandy,Meriam Bellina
470273,Kulihat Cinta di Matanya,Bobby Sandy,Gusti Randa
470273,Kulihat Cinta di Matanya,Bobby Sandy,Rima Melati
470273,Kulihat Cinta di Matanya,Bobby Sandy,Ida Leman
470273,Kulihat Cinta di Matanya,Bobby Sandy,Ikang Fawzi
470273,Kulihat Cinta di Matanya,Bobby Sandy,Ade Irawan
470273,Kulihat Cinta di Matanya,Bobby Sandy,Maria Oentoe
470273,Kulihat Cinta di Matanya,Bobby Sandy,Pitrajaya Burnama
470273,Kulihat Cinta di Matanya,Bobby Sandy,Harry Capri
470273,Kulihat Cinta di Matanya,Bobby Sandy,Leroy Osmani
470273,Kulihat Cinta di Matanya,Bobby Sandy,Nizar Zulmi
505850,Ketika Musim Semi Tiba,Bobby Sandy,HIM Damsyik
505850,Ketika Musim Semi Tiba,Bobby Sandy,Meriam Bellina
505850,Ketika Musim Semi Tiba,Bobby Sandy,Paramitha Rusady
505850,Ketika Musim Semi Tiba,Bobby Sandy,Rico Tampatty
505850,Ketika Musim Semi Tiba,Bobby Sandy,Leroy Osmani
505850,Ketika Musim Semi Tiba,Bobby Sandy,W.D. Mochtar
527538,Kekasih (film),Bobby Sandy,Deddy Mizwar
527538,Kekasih (film),Bobby Sandy,Roy Marten
527538,Kekasih (film),Bobby Sandy,Yenny Rachman
527538,Kekasih (film),Bobby Sandy,Connie Sutedja
364821,Suka Sama Suka (film 1986),Dasri Yacob,HIM Damsyik
364821,Suka Sama Suka (film 1986),Dasri Yacob,Paul Polii
364821,Suka Sama Suka (film 1986),Dasri Yacob,Darto Helm
364821,Suka Sama Suka (film 1986),Dasri Yacob,Emmy Husein
364821,Suka Sama Suka (film 1986),Dasri Yacob,Lina Budiarti
364821,Suka Sama Suka (film 1986),Dasri Yacob,Chris Salam
364821,Suka Sama Suka (film 1986),Dasri Yacob,Richie Ricardo
372729,Tiada Seindah Cintamu,Dasri Yacob,August Melasz
372729,Tiada Seindah Cintamu,Dasri Yacob,Debby Cynthia Dewi
372729,Tiada Seindah Cintamu,Dasri Yacob,Fadly
372729,Tiada Seindah Cintamu,Dasri Yacob,Moh Mochtar
372729,Tiada Seindah Cintamu,Dasri Yacob,Elvi Sukaesih
467523,Antara Dia dan Aku,Dasri Yacob,Roy Marten
467523,Antara Dia dan Aku,Dasri Yacob,Anna Tairas
467523,Antara Dia dan Aku,Dasri Yacob,Ade Irawan
467523,Antara Dia dan Aku,Dasri Yacob,Dewi Irawan
467523,Antara Dia dan Aku,Dasri Yacob,Nia Daniati
467523,Antara Dia dan Aku,Dasri Yacob,Rudy Salam
467523,Antara Dia dan Aku,Dasri Yacob,Ishaq Iskandar
533568,Tiga Pendekar Bermain Api,Dasri Yacob,Anwar Fuady
533568,Tiga Pendekar Bermain Api,Dasri Yacob,Dasri Yacob
44337,Don Aufar,Pitrajaya Burnama,Karina Suwandi
378551,Lembah Hidjau,Pitrajaya Burnama,Chitra Dewi
378551,Lembah Hidjau,Pitrajaya Burnama,Hasmanan
378551,Lembah Hidjau,Pitrajaya Burnama,Pitrajaya Burnama
378551,Lembah Hidjau,Pitrajaya Burnama,Roosilawaty
378551,Lembah Hidjau,Pitrajaya Burnama,Hadisjam Tahax
378551,Lembah Hidjau,Pitrajaya Burnama,S. Poniman
378551,Lembah Hidjau,Pitrajaya Burnama,Bambang Irawan
378554,Gita Taruna,Pitrajaya Burnama,Mieke Wijaya
378554,Gita Taruna,Pitrajaya Burnama,Chitra Dewi
378554,Gita Taruna,Pitrajaya Burnama,Wahab Abdi
378554,Gita Taruna,Pitrajaya Burnama,Godfried Sancho
378554,Gita Taruna,Pitrajaya Burnama,Jopi Burnama
462953,Ateng Kaya Mendadak,Pitrajaya Burnama,Ateng
